event_id,application,event_type,user_role,processing_time_ms,payload_size_kb,status,region,timestamp
17974,Slack,issue,developer,1646,577,success,us-west-2,2026-07-12 04:16:39.645965
17975,GitHub,pull_request,developer,1110,580,success,eu-west-1,2026-07-13 23:09:39.646071
17976,Slack,release,analyst,1837,770,success,us-east-1,2026-06-15 11:05:39.646164
17977,ServiceNow,pull_request,admin,514,448,success,us-east-1,2026-07-04 14:12:39.646265
17978,Jira,release,developer,867,397,success,us-east-1,2026-06-13 19:04:39.646359
17979,Jira,deployment,developer,931,108,success,us-west-2,2026-06-15 05:19:39.646455
17980,ServiceNow,release,developer,1700,291,success,us-east-1,2026-06-23 09:55:39.646559
17981,Slack,release,analyst,1148,417,success,us-east-1,2026-06-14 10:26:39.646661
17982,GitHub,push,developer,1645,325,success,eu-west-1,2026-07-08 07:06:39.646756
17983,Slack,release,admin,1755,674,success,eu-west-1,2026-07-12 11:11:39.646850
17984,Jira,issue,developer,1269,663,success,us-east-1,2026-06-21 13:05:39.646944
17985,ServiceNow,push,analyst,1752,528,success,us-east-1,2026-06-24 05:11:39.647050
17986,GitHub,push,developer,166,165,success,us-east-1,2026-07-08 06:30:39.647169
17987,Salesforce,pull_request,developer,695,939,success,us-west-2,2026-07-03 11:19:39.647268
17988,Salesforce,deployment,developer,1746,616,success,us-east-1,2026-06-28 01:15:39.647363
17989,Slack,issue,developer,1569,225,success,eu-west-1,2026-07-14 02:28:39.647457
17990,Salesforce,push,developer,1848,918,success,eu-west-1,2026-06-11 21:08:39.647560
17991,GitHub,pull_request,analyst,1127,89,success,eu-west-1,2026-06-23 20:28:39.647655
17992,Slack,deployment,analyst,90,20,success,us-west-2,2026-07-01 22:27:39.647749
17993,Slack,pull_request,analyst,1967,704,success,eu-west-1,2026-06-12 17:30:39.647842
17994,ServiceNow,pull_request,admin,910,194,success,eu-west-1,2026-06-26 09:18:39.647935
17995,Salesforce,issue,developer,271,326,success,eu-west-1,2026-06-22 02:42:39.648040
17996,ServiceNow,push,admin,1626,974,success,eu-west-1,2026-07-05 00:47:39.648134
17997,Jira,issue,admin,1078,688,success,eu-west-1,2026-07-05 06:57:39.648229
17998,Jira,push,admin,1006,812,failed,us-east-1,2026-06-22 20:57:39.648322
17999,Slack,pull_request,developer,1322,226,success,eu-west-1,2026-06-21 18:03:39.648416
18000,Salesforce,release,developer,45,425,success,eu-west-1,2026-06-21 04:03:39.648509
18001,GitHub,issue,analyst,877,741,success,us-west-2,2026-07-13 02:42:39.648617
18002,Salesforce,deployment,admin,413,395,success,us-west-2,2026-06-11 10:12:39.648712
18003,GitHub,issue,admin,1363,160,success,us-east-1,2026-06-17 07:29:39.648806
18004,Slack,deployment,admin,1079,717,success,us-east-1,2026-07-10 08:20:39.648900
18005,Salesforce,deployment,developer,1466,25,success,eu-west-1,2026-07-03 01:05:39.649005
18006,Slack,push,analyst,203,394,success,us-east-1,2026-07-04 18:25:39.649102
18007,Salesforce,pull_request,developer,1330,418,success,us-east-1,2026-06-29 07:20:39.649198
18008,ServiceNow,pull_request,admin,1439,15,failed,eu-west-1,2026-07-03 17:48:39.649293
18009,GitHub,release,analyst,1739,239,success,us-west-2,2026-06-23 00:06:39.649387
18010,Jira,deployment,analyst,1479,556,success,us-east-1,2026-06-11 00:24:39.649484
18011,ServiceNow,release,analyst,1158,702,success,eu-west-1,2026-06-24 20:22:39.649587
18012,Salesforce,issue,admin,1201,669,success,us-east-1,2026-06-11 13:45:39.649681
18013,Jira,push,developer,690,731,failed,eu-west-1,2026-06-28 23:45:39.649773
18014,Slack,deployment,developer,609,499,success,us-east-1,2026-07-13 07:14:39.649867
18015,GitHub,issue,developer,25,883,success,us-east-1,2026-06-18 10:56:39.649965
18016,Jira,release,analyst,299,886,success,us-east-1,2026-07-15 05:53:39.650076
18017,Slack,release,analyst,444,717,success,us-west-2,2026-06-19 07:01:39.650171
18018,GitHub,deployment,admin,1640,935,success,us-east-1,2026-07-12 07:54:39.650272
18019,Salesforce,deployment,analyst,1899,840,success,us-west-2,2026-06-29 17:50:39.650368
18020,ServiceNow,pull_request,admin,724,780,success,us-west-2,2026-07-06 06:21:39.650468
18021,GitHub,deployment,developer,979,771,success,us-west-2,2026-07-13 19:45:39.650571
18022,Slack,deployment,admin,18,591,success,us-east-1,2026-07-03 21:53:39.650668
18023,GitHub,release,analyst,1098,14,failed,us-west-2,2026-07-05 00:54:39.650761
18024,ServiceNow,pull_request,developer,867,203,success,eu-west-1,2026-06-25 17:39:39.650855
18025,Jira,deployment,admin,1947,894,success,eu-west-1,2026-07-04 16:09:39.650948
18026,Slack,release,analyst,1488,531,success,us-west-2,2026-06-13 16:58:39.651054
18027,Jira,issue,developer,1793,347,success,us-east-1,2026-07-04 02:16:39.651149
18028,Salesforce,pull_request,admin,1759,88,success,us-west-2,2026-06-23 00:37:39.651245
18029,Salesforce,pull_request,admin,427,799,success,us-east-1,2026-07-08 09:12:39.651342
18030,ServiceNow,pull_request,admin,420,943,success,eu-west-1,2026-06-11 09:11:39.651436
18031,ServiceNow,push,admin,1544,525,success,us-west-2,2026-06-26 14:24:39.651533
18032,ServiceNow,push,admin,198,86,success,eu-west-1,2026-06-25 08:31:39.651638
18033,Slack,push,developer,1768,201,failed,us-west-2,2026-06-19 15:47:39.651734
18034,ServiceNow,push,admin,1794,110,success,us-west-2,2026-07-06 16:42:39.651828
18035,GitHub,pull_request,admin,734,577,success,eu-west-1,2026-07-06 22:59:39.651922
18036,ServiceNow,deployment,analyst,1581,638,success,us-west-2,2026-06-30 14:16:39.652026
18037,Salesforce,push,analyst,1591,893,success,us-east-1,2026-06-11 10:16:39.652119
18038,Slack,pull_request,analyst,1857,195,success,eu-west-1,2026-07-11 14:59:39.652216
18039,Salesforce,pull_request,admin,334,887,success,us-west-2,2026-07-04 11:28:39.652309
18040,Jira,deployment,admin,559,426,success,us-east-1,2026-07-01 00:20:39.652407
18041,GitHub,pull_request,developer,136,417,success,eu-west-1,2026-06-15 14:51:39.652501
18042,Slack,pull_request,analyst,1399,906,success,eu-west-1,2026-07-01 05:25:39.652604
18043,GitHub,deployment,developer,878,655,success,us-east-1,2026-06-27 19:22:39.652699
18044,Slack,push,developer,1684,91,success,eu-west-1,2026-07-08 03:10:39.652795
18045,Jira,release,analyst,1106,99,success,us-east-1,2026-06-22 23:49:39.652888
18046,Jira,pull_request,admin,547,895,success,us-east-1,2026-06-27 21:14:39.652993
18047,GitHub,push,analyst,1311,620,success,us-east-1,2026-07-13 03:23:39.653088
18048,ServiceNow,issue,analyst,1382,669,success,eu-west-1,2026-06-28 07:39:39.653185
18049,Salesforce,push,analyst,592,58,success,us-west-2,2026-06-18 17:44:39.653279
18050,GitHub,issue,admin,729,866,success,us-east-1,2026-06-11 17:32:39.653375
18051,GitHub,issue,admin,1937,311,success,us-west-2,2026-06-26 16:49:39.653468
18052,Salesforce,pull_request,developer,1791,214,success,us-east-1,2026-06-30 21:58:39.653572
18053,ServiceNow,release,developer,293,917,success,eu-west-1,2026-06-19 20:11:39.653666
18054,ServiceNow,issue,analyst,800,755,success,us-west-2,2026-06-26 02:41:39.653761
18055,GitHub,deployment,admin,1817,586,success,us-east-1,2026-07-03 07:21:39.653854
18056,Jira,push,analyst,1824,1,success,us-west-2,2026-07-02 11:39:39.653948
18057,Salesforce,deployment,analyst,496,103,success,eu-west-1,2026-07-08 22:36:39.654056
18058,Slack,pull_request,admin,346,928,success,us-east-1,2026-06-17 22:17:39.654156
18059,Salesforce,deployment,admin,1390,216,success,us-east-1,2026-06-14 22:22:39.654262
18060,Jira,release,developer,724,928,success,us-east-1,2026-07-05 11:34:39.654359
18061,Slack,deployment,admin,767,726,success,eu-west-1,2026-06-21 07:34:39.654454
18062,ServiceNow,release,analyst,1011,313,success,eu-west-1,2026-07-08 20:55:39.654561
18063,Jira,pull_request,analyst,268,357,success,us-west-2,2026-06-27 12:47:39.654657
18064,GitHub,deployment,developer,1783,553,success,us-west-2,2026-07-01 16:41:39.654752
18065,Salesforce,issue,admin,192,259,success,us-west-2,2026-07-04 00:55:39.654845
18066,ServiceNow,deployment,analyst,1772,188,success,us-east-1,2026-06-28 22:39:39.654939
18067,ServiceNow,release,admin,1096,757,success,eu-west-1,2026-06-29 12:36:39.655077
18068,Salesforce,pull_request,analyst,549,421,success,us-east-1,2026-06-17 09:11:39.655179
18069,GitHub,issue,admin,520,291,success,eu-west-1,2026-06-27 00:42:39.655275
18070,GitHub,release,developer,241,607,failed,eu-west-1,2026-07-15 06:47:39.655370
18071,Salesforce,issue,developer,960,292,success,us-east-1,2026-06-17 00:30:39.655464
18072,GitHub,pull_request,developer,169,322,success,us-east-1,2026-06-26 15:00:39.655567
18073,Salesforce,issue,admin,1514,359,success,us-east-1,2026-06-26 16:43:39.655663
18074,ServiceNow,pull_request,analyst,318,47,success,us-west-2,2026-06-24 05:27:39.655758
18075,GitHub,push,developer,800,674,success,us-east-1,2026-07-01 21:08:39.655850
18076,Slack,pull_request,analyst,993,835,success,eu-west-1,2026-07-09 03:13:39.655944
18077,Salesforce,push,admin,685,992,success,eu-west-1,2026-06-24 21:56:39.656050
18078,Slack,release,developer,482,615,success,us-east-1,2026-07-05 14:15:39.656157
18079,Slack,deployment,developer,41,646,success,us-west-2,2026-06-21 03:52:39.656257
18080,Jira,deployment,admin,416,881,success,eu-west-1,2026-06-11 17:37:39.656350
18081,Jira,release,admin,1925,868,success,us-west-2,2026-07-01 00:19:39.656444
18082,GitHub,issue,admin,1135,381,success,us-east-1,2026-06-29 00:49:39.656544
18083,GitHub,pull_request,developer,1034,590,success,us-east-1,2026-06-22 04:55:39.656643
18084,ServiceNow,issue,analyst,1567,803,success,us-west-2,2026-07-07 14:53:39.656744
18085,ServiceNow,push,developer,962,905,success,us-west-2,2026-06-24 11:03:39.656837
18086,ServiceNow,deployment,admin,832,862,success,us-east-1,2026-07-09 11:40:39.656930
18087,GitHub,release,analyst,226,904,success,us-east-1,2026-06-15 08:05:39.657038
18088,Salesforce,deployment,admin,85,214,success,us-east-1,2026-07-13 14:08:39.657135
18089,GitHub,release,developer,73,627,success,us-east-1,2026-07-04 08:49:39.657231
18090,Slack,push,admin,1570,693,success,us-west-2,2026-07-03 02:19:39.657326
18091,GitHub,pull_request,analyst,1089,801,success,us-west-2,2026-06-21 21:52:39.657419
18092,ServiceNow,deployment,analyst,942,501,success,us-west-2,2026-06-21 15:53:39.657516
18093,Slack,push,developer,560,147,success,us-west-2,2026-06-13 21:31:39.657619
18094,ServiceNow,deployment,analyst,1259,734,success,us-east-1,2026-06-25 02:12:39.657715
18095,GitHub,pull_request,admin,286,339,success,us-east-1,2026-07-07 13:04:39.657810
18096,Salesforce,release,analyst,937,301,success,eu-west-1,2026-07-08 06:58:39.657904
18097,ServiceNow,pull_request,admin,1116,730,success,us-west-2,2026-07-05 03:26:39.658012
18098,Jira,issue,developer,349,953,success,us-west-2,2026-07-04 20:26:39.658112
18099,Jira,deployment,analyst,131,80,success,eu-west-1,2026-07-02 18:03:39.658215
18100,Slack,push,developer,95,834,success,us-east-1,2026-06-21 08:10:39.658311
18101,ServiceNow,release,admin,1967,167,success,eu-west-1,2026-06-22 13:40:39.658406
18102,ServiceNow,pull_request,analyst,974,754,success,eu-west-1,2026-07-03 16:33:39.658501
18103,Salesforce,push,developer,1630,622,success,us-east-1,2026-07-07 15:37:39.658605
18104,Jira,push,admin,322,874,success,us-west-2,2026-06-17 02:19:39.658703
18105,Jira,issue,analyst,605,106,success,eu-west-1,2026-06-30 10:54:39.658805
18106,Jira,pull_request,analyst,1913,655,success,us-west-2,2026-07-08 01:49:39.658904
18107,GitHub,deployment,admin,1057,970,success,us-east-1,2026-07-07 22:28:39.659011
18108,Jira,push,admin,1635,322,success,eu-west-1,2026-07-14 18:32:39.659106
18109,Salesforce,deployment,developer,475,888,success,eu-west-1,2026-06-15 03:26:39.659205
18110,ServiceNow,push,admin,1872,342,success,us-west-2,2026-07-09 02:36:39.659300
18111,Salesforce,issue,developer,675,173,success,us-east-1,2026-06-17 11:25:39.659393
18112,Salesforce,issue,admin,574,929,success,us-east-1,2026-06-13 00:32:39.659487
18113,Jira,issue,developer,415,678,success,us-east-1,2026-07-01 10:25:39.659590
18114,GitHub,push,admin,1024,992,success,us-west-2,2026-06-19 05:21:39.659684
18115,Salesforce,release,admin,292,593,failed,eu-west-1,2026-06-25 16:56:39.659777
18116,Jira,release,developer,1222,203,success,us-west-2,2026-07-06 17:53:39.659871
18117,Slack,deployment,analyst,129,740,success,us-east-1,2026-06-23 05:47:39.659964
18118,GitHub,deployment,developer,1183,427,success,eu-west-1,2026-06-18 16:21:39.660074
18119,ServiceNow,issue,developer,129,936,success,eu-west-1,2026-06-13 07:53:39.660171
18120,Jira,release,developer,147,625,success,us-east-1,2026-06-23 18:07:39.660266
18121,Jira,push,analyst,1039,616,success,us-west-2,2026-07-12 00:39:39.660360
18122,ServiceNow,pull_request,developer,1765,150,success,us-east-1,2026-06-18 16:20:39.660454
18123,ServiceNow,release,analyst,1456,913,success,eu-west-1,2026-06-24 20:46:39.660556
18124,Jira,push,developer,1827,324,success,us-east-1,2026-06-19 19:20:39.660650
18125,GitHub,pull_request,admin,1777,199,success,us-east-1,2026-07-11 16:51:39.660745
18126,ServiceNow,issue,developer,1230,133,success,us-east-1,2026-06-24 13:24:39.660838
18127,Jira,issue,analyst,1577,36,success,eu-west-1,2026-06-29 03:31:39.660931
18128,Jira,pull_request,analyst,187,415,success,us-east-1,2026-06-14 22:12:39.661037
18129,Salesforce,pull_request,analyst,203,799,success,eu-west-1,2026-06-22 19:53:39.661132
18130,Jira,release,admin,1688,459,success,us-east-1,2026-06-23 01:14:39.661230
18131,Jira,pull_request,developer,1801,373,success,eu-west-1,2026-07-01 15:41:39.661323
18132,Salesforce,push,developer,1275,57,success,us-east-1,2026-06-19 16:52:39.661416
18133,Jira,deployment,developer,423,120,success,eu-west-1,2026-06-21 00:57:39.661512
18134,Jira,release,analyst,16,853,success,us-west-2,2026-06-16 19:07:39.661614
18135,Jira,push,admin,43,722,success,us-west-2,2026-07-10 20:12:39.661708
18136,ServiceNow,deployment,admin,509,745,success,us-west-2,2026-07-03 17:18:39.661801
18137,ServiceNow,issue,admin,1811,42,success,eu-west-1,2026-06-13 08:34:39.661899
18138,Jira,pull_request,analyst,1882,737,success,us-west-2,2026-07-11 18:09:39.662004
18139,Slack,issue,admin,1224,370,success,us-east-1,2026-06-18 19:12:39.662100
18140,Jira,pull_request,developer,1710,449,success,us-east-1,2026-07-12 08:02:39.662200
18141,Slack,push,admin,225,667,success,us-west-2,2026-06-18 04:06:39.662296
18142,Salesforce,push,analyst,1825,382,success,eu-west-1,2026-07-13 04:41:39.662390
18143,GitHub,issue,admin,1955,467,success,us-west-2,2026-06-23 23:24:39.662483
18144,ServiceNow,deployment,analyst,1946,444,failed,us-west-2,2026-06-29 20:44:39.662585
18145,ServiceNow,pull_request,admin,158,127,success,us-east-1,2026-06-27 09:42:39.662680
18146,Slack,push,analyst,1910,277,success,us-east-1,2026-06-19 21:42:39.662774
18147,Salesforce,issue,analyst,38,523,success,eu-west-1,2026-06-29 06:35:39.662867
18148,Slack,push,developer,481,626,success,us-east-1,2026-06-11 19:46:39.662958
18149,ServiceNow,issue,analyst,1490,497,success,us-east-1,2026-07-06 06:34:39.663063
18150,Slack,issue,analyst,1509,156,success,eu-west-1,2026-07-12 12:20:39.663161
18151,Jira,release,analyst,824,415,success,us-east-1,2026-06-19 04:21:39.663255
18152,Salesforce,deployment,admin,497,960,success,us-east-1,2026-07-07 16:02:39.663348
18153,Slack,push,developer,64,267,success,us-east-1,2026-06-20 16:11:39.663442
18154,Jira,release,admin,343,685,failed,us-east-1,2026-07-13 15:44:39.663543
18155,Salesforce,pull_request,developer,1861,601,success,us-west-2,2026-07-04 22:53:39.663639
18156,Jira,push,analyst,1584,464,success,us-east-1,2026-06-18 01:35:39.663738
18157,ServiceNow,deployment,admin,1294,707,success,eu-west-1,2026-06-12 18:33:39.663833
18158,Salesforce,push,analyst,711,446,success,eu-west-1,2026-07-15 03:08:39.663927
18159,Slack,pull_request,developer,1598,378,success,us-east-1,2026-06-18 16:58:39.664032
18160,GitHub,push,analyst,1291,12,success,us-west-2,2026-07-15 10:54:39.664129
18161,Slack,push,developer,727,459,success,eu-west-1,2026-07-12 12:52:39.664225
18162,ServiceNow,pull_request,developer,1354,265,success,us-west-2,2026-07-15 02:23:39.664319
18163,GitHub,issue,admin,748,208,success,eu-west-1,2026-07-15 11:15:39.664414
18164,Jira,issue,developer,1515,544,success,us-west-2,2026-06-15 21:53:39.664521
18165,Jira,release,developer,1315,801,success,us-east-1,2026-06-20 16:54:39.664627
18166,Slack,deployment,analyst,1785,506,success,eu-west-1,2026-06-20 00:09:39.664724
18167,ServiceNow,push,developer,1417,187,success,us-east-1,2026-06-25 22:41:39.664818
18168,ServiceNow,deployment,analyst,1512,25,success,us-east-1,2026-06-12 12:04:39.664913
18169,GitHub,issue,analyst,379,492,success,us-east-1,2026-07-05 13:01:39.665019
18170,GitHub,push,admin,780,910,success,us-west-2,2026-06-28 12:20:39.665116
18171,Jira,push,analyst,1278,141,success,us-east-1,2026-07-11 11:56:39.665210
18172,GitHub,issue,admin,1068,605,success,us-west-2,2026-06-11 07:27:39.665305
18173,Slack,push,admin,1637,691,success,eu-west-1,2026-06-18 19:44:39.665397
18174,Slack,release,admin,862,34,success,us-west-2,2026-07-14 23:02:39.665489
18175,Slack,release,admin,1955,959,success,us-east-1,2026-07-14 07:02:39.665592
18176,Slack,release,admin,146,181,success,us-east-1,2026-07-08 10:23:39.665690
18177,ServiceNow,deployment,developer,215,682,success,eu-west-1,2026-07-04 16:37:39.665785
18178,Salesforce,issue,analyst,1942,364,success,us-east-1,2026-06-14 15:04:39.665878
18179,Jira,pull_request,analyst,509,490,failed,eu-west-1,2026-06-30 07:44:39.665982
18180,Salesforce,push,developer,971,498,success,eu-west-1,2026-06-30 11:57:39.666082
18181,GitHub,deployment,developer,891,456,success,us-east-1,2026-06-25 04:42:39.666183
18182,GitHub,push,analyst,1840,448,success,eu-west-1,2026-06-28 01:18:39.666278
18183,Slack,release,analyst,1653,538,success,us-west-2,2026-06-21 03:19:39.666374
18184,Slack,deployment,admin,1193,108,success,us-west-2,2026-06-11 23:44:39.666476
18185,Salesforce,release,admin,1824,756,success,us-east-1,2026-07-08 18:24:39.666579
18186,GitHub,deployment,analyst,1041,903,success,us-east-1,2026-07-04 02:22:39.666679
18187,Jira,release,admin,1783,919,success,us-west-2,2026-06-17 14:46:39.666774
18188,Salesforce,release,analyst,753,585,success,us-west-2,2026-06-15 12:08:39.666869
18189,ServiceNow,issue,admin,1776,381,success,us-west-2,2026-07-02 10:56:39.666962
